## Generation 0 
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -556.500551481427, 'robot_pos': [261.35162353515625, 578.7970581054688, 2.4721243381500244]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [578.6522216796875, 578.1841430664062, 1.1853982210159302], 'dist_obj': -733.1540992033949}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -558.0975279464944, 'robot_pos': [263.0227966308594, 579.8601684570312, 2.845937490463257]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -365.4916793734493, 'robot_pos': [77.3118896484375, 425.0814514160156, 2.977247476577759]}
{'collision': 9, 'robot_pos': [316.9735412597656, 460.12005615234375, 0.3853982388973236], 'dist_obj': -475.53281720922183, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -722.1890462959632, 'robot_pos': [579.7959594726562, 561.3673095703125, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [509.3617248535156, 487.4560546875, -2.263249397277832], 'dist_obj': -620.1972576949447}
{'collision': 0, 'robot_pos': [189.2205047607422, 510.114501953125, 1.477982997894287], 'dist_obj': -468.2958506319811, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -729.1667529681251, 'robot_pos': [579.4303588867188, 571.7384643554688, 1.1853982210159302]}
{'collision': 0, 'robot_pos': [70.97205352783203, 430.6268615722656, -0.013740122318267822], 'dist_obj': -370.78923457609307, 'exit_reached': 0.0}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -472.97835271411753, 'robot_pos': [312.7620849609375, 459.7747497558594, 0.3853982388973236]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -553.024943844245, 'robot_pos': [433.46697998046875, 467.8713073730469, 0.2736703157424927]}
{'collision': 10, 'robot_pos': [579.1453247070312, 570.4306640625, 1.1853982210159302], 'dist_obj': -728.0462423366071, 'exit_reached': 0.0}
## Generation 79 
{'collision': 10, 'robot_pos': [20.055221557617188, 404.2501525878906, -2.898141384124756], 'dist_obj': -346.5598835433741, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -456.92264752274946, 'robot_pos': [188.95616149902344, 498.34759521484375, -1.2146018743515015]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -723.9177456740684, 'robot_pos': [578.880126953125, 564.7973022460938, 1.1477805376052856]}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [216.94406127929688, 569.64697265625, 0.5359364151954651], 'dist_obj': -533.2649201930689}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -559.3669758692919, 'robot_pos': [265.9241638183594, 580.0833129882812, 2.938749074935913]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 101, 'dist_obj': -488.4268656882849, 'robot_pos': [18.013660430908203, 546.618896484375, 2.92679762840271]}
{'collision': 9, 'robot_pos': [252.67886352539062, 578.2366333007812, 2.481844186782837], 'dist_obj': -552.8963307387421, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [278.7243347167969, 385.22943115234375, -0.8146018385887146], 'dist_obj': -391.9368794652814}
{'collision': 10, 'robot_pos': [254.06785583496094, 579.12744140625, 2.7929728031158447], 'dist_obj': -554.2162331521685, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [338.0334167480469, 412.59564208984375, -1.884249210357666], 'dist_obj': -449.0281368125413}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.2146018743515015]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [251.673828125, 580.1228637695312, 2.469146966934204], 'dist_obj': -554.3163806021886}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -461.03863057387446, 'robot_pos': [154.6051483154297, 511.2277526855469, 0.14335164427757263]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -537.5078288432146, 'robot_pos': [382.3030700683594, 490.15740966796875, -2.9584832191467285]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -390.34791884373243, 'robot_pos': [277.807861328125, 383.930908203125, -0.8146018385887146]}
{'collision': 104, 'robot_pos': [16.550416946411133, 263.4643859863281, -1.8271876573562622], 'dist_obj': -208.0519709887994, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [379.1986083984375, 437.7950439453125, 0.38539817929267883], 'dist_obj': -494.58755224241105}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -535.2051166636749, 'robot_pos': [185.5461883544922, 580.271728515625, 1.0522942543029785]}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [383.57763671875, 486.379150390625, -2.9986560344696045], 'dist_obj': -535.2585047174147, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [450.89727783203125, 476.59637451171875, 0.38539817929267883], 'dist_obj': -571.2733330664057}
{'collision': 10, 'robot_pos': [257.8327941894531, 580.1341552734375, 2.6685829162597656], 'dist_obj': -556.4866161362903, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [391.2348937988281, 443.604736328125, 0.38539817929267883], 'dist_obj': -506.82260072267024}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -518.2896282736025, 'robot_pos': [64.62613677978516, 578.2689819335938, 1.290793538093567]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.014601945877075]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -733.6929725895296, 'robot_pos': [579.84619140625, 577.750244140625, 1.372442603111267]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [254.3972930908203, 578.8253784179688, 2.629912853240967], 'dist_obj': -554.0488072828844}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -440.1696904994193, 'robot_pos': [288.0236511230469, 436.5030822753906, -0.4146018326282501]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [359.58929443359375, 427.5722351074219, -1.727426290512085], 'dist_obj': -474.197314797421}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -571.2733330664057, 'robot_pos': [450.89727783203125, 476.59637451171875, 0.38539817929267883]}
{'collision': 0, 'robot_pos': [288.09039306640625, 433.03778076171875, 0.12760111689567566], 'dist_obj': -437.2441117783244, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -250.2097053844477, 'robot_pos': [53.8691520690918, 310.13458251953125, -1.6146018505096436]}
{'collision': 10, 'robot_pos': [368.4744567871094, 580.4780883789062, 3.012606143951416], 'dist_obj': -605.0239094223159, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -538.8820039897568, 'robot_pos': [210.40293884277344, 577.4676513671875, 0.7208112478256226]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [350.9303894042969, 424.0164489746094, -1.847686529159546], 'dist_obj': -465.99191688592646}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -535.5362828776114, 'robot_pos': [196.11795043945312, 577.9488525390625, 1.3819704055786133]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -559.1672240982444, 'robot_pos': [264.3876037597656, 580.4744873046875, 2.4603347778320312]}
{'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [59.941593170166016, 453.99957275390625, 1.5853981971740723], 'dist_obj': -393.99957708304515, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -626.0335379760195, 'robot_pos': [508.3356018066406, 496.9361267089844, -2.1020679473876953]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -728.6300313415733, 'robot_pos': [579.7305297851562, 570.6680908203125, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [580.2098999023438, 564.576416015625, 1.432362675666809], 'dist_obj': -724.7176688584179, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [19.386634826660156, 553.781982421875, -2.9341354370117188], 'dist_obj': -495.44938348450887}
{'collision': 10, 'robot_pos': [277.807861328125, 383.930908203125, -0.8146018385887146], 'dist_obj': -390.34791884373243, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [326.19061279296875, 409.6259765625, -0.8146018385887146], 'dist_obj': -439.426633041715}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [206.36537170410156, 577.8430786132812, 0.8890072107315063], 'dist_obj': -538.1303523327417}
{'collision': 10, 'robot_pos': [216.91122436523438, 569.4894409179688, -3.04422926902771], 'dist_obj': -533.1047014787069, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [311.2692565917969, 400.1687316894531, -0.8146018385887146], 'dist_obj': -422.9077976668264, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -495.1979646817862, 'robot_pos': [334.2522888183594, 472.3186950683594, 1.6972798109054565]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [578.6522216796875, 578.1841430664062, 1.1853982210159302], 'dist_obj': -733.1540992033949}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -303.50623881536995, 'robot_pos': [156.3406982421875, 347.8098449707031, -0.3603145182132721]}
{'collision': 9, 'robot_pos': [178.9521484375, 467.09515380859375, -1.0368095636367798], 'dist_obj': -424.1179999390967, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [486.3529052734375, 475.1252136230469, -2.74936842918396], 'dist_obj': -595.0678472415402}
{'collision': 10, 'robot_pos': [17.475223541259766, 553.8225708007812, 1.9606943130493164], 'dist_obj': -495.6501669980133, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [580.4873657226562, 567.7755126953125, 1.334629774093628], 'dist_obj': -727.1472128598841, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [577.4636840820312, 519.4337158203125, -0.014601826667785645], 'dist_obj': -691.9884417937975, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 18, 'robot_pos': [440.2461242675781, 470.9803771972656, 0.2103005200624466], 'dist_obj': -559.9035501420948}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -445.34118668536513, 'robot_pos': [120.08126068115234, 501.269775390625, 0.38539817929267883]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -433.8812015246213, 'robot_pos': [286.9023132324219, 429.8218994140625, 0.13785865902900696]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [496.9935302734375, 476.25384521484375, -2.6006176471710205], 'dist_obj': -603.515210377489}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -538.1531348181178, 'robot_pos': [200.07899475097656, 579.6024169921875, 1.5198918581008911]}
{'collision': 10, 'robot_pos': [440.03118896484375, 470.0316467285156, 0.38539817929267883], 'dist_obj': -559.061406202334, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -556.4866161362903, 'robot_pos': [257.8327941894531, 580.1341552734375, 2.6685829162597656]}
{'exit_reached': 0.0, 'collision': 9, 'dist_obj': -550.4433442402698, 'robot_pos': [253.9048309326172, 575.1589965820312, 2.927002429962158]}
{'collision': 10, 'robot_pos': [16.666719436645508, 318.862060546875, -1.6719082593917847], 'dist_obj': -262.4639777092399, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [385.278564453125, 485.4673156738281, -2.9838836193084717], 'dist_obj': -535.563797506309}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -218.83881717897827, 'robot_pos': [16.79643440246582, 274.5317687988281, -2.0323903560638428]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [91.21815490722656, 578.033203125, 0.9110931158065796], 'dist_obj': -518.9729980796295}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.2146018743515015], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [579.2130126953125, 564.5304565429688, 1.1853982210159302], 'dist_obj': -723.9703958944725, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [450.89727783203125, 476.59637451171875, 0.38539817929267883], 'dist_obj': -571.2733330664057, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [440.03839111328125, 470.5234680175781, 0.38539817929267883], 'dist_obj': -559.4271145673499}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -691.8070193947557, 'robot_pos': [577.3177490234375, 519.3248291015625, 0.17284509539604187]}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [580.291015625, 564.9677124023438, 1.1853982210159302], 'dist_obj': -725.0483649446775}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -616.6102027612891, 'robot_pos': [554.0299682617188, 428.9749755859375, -1.3605438470840454]}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [580.4090576171875, 571.7172241210938, 1.2896175384521484], 'dist_obj': -729.8493712487576, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -461.33124441305193, 'robot_pos': [266.4864501953125, 472.5407409667969, 1.4054288864135742]}
{'collision': 10, 'robot_pos': [385.3951721191406, 440.5743103027344, 0.38539817929267883], 'dist_obj': -500.71830773484515, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -529.6073632131959, 'robot_pos': [163.73472595214844, 579.3486938476562, 0.8893654346466064]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -731.480446779166, 'robot_pos': [580.2225341796875, 574.2296752929688, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [133.64239501953125, 577.3057250976562, 1.6900246143341064], 'dist_obj': -522.5212106345775}
{'collision': 9, 'robot_pos': [473.9562072753906, 464.6188049316406, -2.209690570831299], 'dist_obj': -578.8575980723888, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -533.7889799781155, 'robot_pos': [184.62989807128906, 579.0357055664062, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [474.9622497558594, 462.050537109375, -2.5812394618988037], 'dist_obj': -577.7874203479868, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [578.6492309570312, 474.4144592285156, -0.4694737493991852], 'dist_obj': -663.8797848933066}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -727.5020461346843, 'robot_pos': [580.1849975585938, 568.5929565429688, 1.339286208152771]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -385.93382958202244, 'robot_pos': [64.7570571899414, 445.9045104980469, 0.9929860830307007]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [26.998558044433594, 273.21746826171875, -1.4947923421859741], 'dist_obj': -215.75630684428128}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -732.6158770263726, 'robot_pos': [577.6067504882812, 578.4682006835938, 0.3127366304397583]}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [260.30218505859375, 432.4802551269531, -0.014601826667785645], 'dist_obj': -422.92139434969147, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [325.0439147949219, 407.33935546875, -2.0683417320251465], 'dist_obj': -436.91292568115273, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [252.52223205566406, 578.302734375, 2.500631332397461], 'dist_obj': -552.9037296820277}
{'collision': 10, 'robot_pos': [578.1976318359375, 501.9944152832031, 0.007824689149856567], 'dist_obj': -681.0931278334223, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -728.6300313415733, 'robot_pos': [579.7305297851562, 570.6680908203125, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [411.89935302734375, 455.6019592285156, 0.38539817929267883], 'dist_obj': -529.4658296873399}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'robot_pos': [580.4401245117188, 569.450439453125, 1.0955455303192139], 'dist_obj': -728.2840609684902, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -458.1116642652001, 'robot_pos': [176.42417907714844, 503.0707702636719, -0.4146018326282501]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [163.6667938232422, 579.3692626953125, 0.8911088705062866], 'dist_obj': -529.6142324128602}
{'collision': 9, 'robot_pos': [252.10006713867188, 579.0099487304688, 2.2454826831817627], 'dist_obj': -553.420059878467, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -413.63596800204095, 'robot_pos': [74.56501770019531, 473.37945556640625, 3.0685830116271973]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -554.9269546532473, 'robot_pos': [252.420654296875, 580.498046875, 2.6027603149414062]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -564.8022225690372, 'robot_pos': [445.12408447265625, 473.13555908203125, 0.369198203086853]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [80.05923461914062, 482.6303405761719, -0.07366544008255005], 'dist_obj': -423.1061068680488}
{'collision': 10, 'robot_pos': [579.7212524414062, 568.0056762695312, 1.1853982210159302], 'dist_obj': -726.7598966380352, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -440.0631783356607, 'robot_pos': [328.41485595703125, 408.72491455078125, -1.9602917432785034]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -535.626310372419, 'robot_pos': [380.7327880859375, 488.9825439453125, -2.6112899780273438]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [79.94227600097656, 577.8843383789062, 1.1853982210159302], 'dist_obj': -518.2681567588893}
{'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [561.8089599609375, 433.34271240234375, -1.673768162727356], 'dist_obj': -625.4574431574197, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [300.9596862792969, 470.50653076171875, 2.153726577758789], 'dist_obj': -476.00124181543805, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [578.5877685546875, 527.2066040039062, -0.014601826667785645], 'dist_obj': -698.0080834198076}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -522.506441459556, 'robot_pos': [133.48684692382812, 577.3129272460938, 1.6934731006622314]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -391.9368794652814, 'robot_pos': [278.7243347167969, 385.22943115234375, -0.8146018385887146]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -559.9106024814921, 'robot_pos': [439.9847106933594, 471.231689453125, 0.27458229660987854]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [579.8385620117188, 569.561767578125, 1.1853982210159302], 'dist_obj': -727.9322259192504, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [474.4130554199219, 460.4166564941406, -2.6093063354492188], 'dist_obj': -576.2566088995612, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -1.2146018743515015], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [434.7708740234375, 580.4819946289062, 3.1180455684661865], 'dist_obj': -641.369405841264}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -532.6387752124114, 'robot_pos': [214.5203857421875, 569.7327880859375, 0.7140832543373108]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -253.31095953020053, 'robot_pos': [54.6920166015625, 313.2553405761719, -1.097786784172058]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -423.65732460902217, 'robot_pos': [42.56906509399414, 483.298583984375, 1.1210933923721313]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -531.2067309277478, 'robot_pos': [383.8684387207031, 481.0579833984375, -2.623007297515869]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [578.3418579101562, 518.1090087890625, -0.014601826667785645], 'dist_obj': -691.7674071503008, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -728.6300313415733, 'robot_pos': [579.7305297851562, 570.6680908203125, 1.1853982210159302]}
{'collision': 9, 'robot_pos': [254.09359741210938, 580.3356323242188, 2.691748857498169], 'dist_obj': -555.3570876675822, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [251.7417755126953, 580.0433959960938, 2.6571145057678223], 'dist_obj': -554.2653175113078}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -517.8020373769689, 'robot_pos': [51.19520568847656, 577.7271728515625, 1.3575750589370728]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -533.2648125107364, 'robot_pos': [216.944091796875, 569.6468505859375, 0.5359349250793457]}
{'collision': 10, 'robot_pos': [579.8385620117188, 569.561767578125, 1.1853982210159302], 'dist_obj': -727.9322259192504, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -728.6300313415733, 'robot_pos': [579.7305297851562, 570.6680908203125, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [180.8500518798828, 492.9577331542969, -0.5541667938232422], 'dist_obj': -449.5076570398748}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -633.0203722440305, 'robot_pos': [568.4630126953125, 437.0678405761719, -1.6725099086761475]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [433.3214416503906, 466.6859130859375, 0.38539817929267883], 'dist_obj': -552.0528332491997}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -494.1432778213152, 'robot_pos': [334.5428161621094, 470.857421875, 1.636298656463623]}
{'collision': 0, 'robot_pos': [184.62989807128906, 579.0357055664062, 1.1853982210159302], 'dist_obj': -533.7889799781155, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [579.8407592773438, 575.1442260742188, 1.067346453666687], 'dist_obj': -731.8524363993407}
{'collision': 10, 'robot_pos': [580.333740234375, 569.442138671875, 1.3069995641708374], 'dist_obj': -728.2022341910714, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
